caff_unit,carb_unit,weight,fat_gm,caff_value,fat_value,pro_unit,carb_value,carb_gm,pro_gm,pro_value,measure,caff_gm,fat_unit,id
mg,g,85.0,4.79,--,4.07,g,0.00,0.0,21.13,17.96,3.0 oz,--,g,23122
mg,g,85.0,3.38,--,2.87,g,0.00,0.0,23.35,19.85,3.0 oz,--,g,23364
mg,g,58.0,12.7,0,7.37,g,12.89,22.23,3.17,1.84,1.0 individual (3.5 fl oz),0.0,g,19898
mg,g,43.0,4.61,0,1.98,g,33.00,76.74,8.62,3.71,1.0 packet (1 NLEA serving),0.0,g,08124
mg,g,30.2,--,0,--,g,2.10,6.94,0.06,0.02,1.0 fl oz,0.0,g,14010
mg,g,6.0,1.01,0,0.06,g,0.05,0.91,13.61,0.82,1.0 medium,0.0,g,15149
mg,g,150.0,0.25,0,0.38,g,4.66,3.11,2.27,3.40,"1.0 cup, chopped",0.0,g,11273
mg,g,85.0,7.21,0,6.13,g,0.04,0.05,20.23,17.20,1.0 patty (cooked from 4 oz raw),0.0,g,17149
mg,g,141.0,10.74,--,15.14,g,0.00,0.0,32.21,45.42,1.0 steak,--,g,23120
mg,g,85.0,3.43,--,2.92,g,0.00,0.0,29.52,25.09,3.0 oz,--,g,23383
mg,g,58.0,8.4,0,4.87,g,16.01,27.6,3.2,1.86,1.0 individual (3.5 fl oz),0.0,g,19271
mg,g,43.0,5.1,0,2.19,g,32.04,74.52,10.39,4.47,1.0 packet (1 NLEA serving),0.0,g,08410
mg,g,27.8,--,--,--,g,--,--,0.0,0.00,1.0 fl oz,--,g,14037
mg,g,133.0,0.16,0,0.21,g,2.87,2.16,0.59,0.78,"1.0 cup, pared, chopped",0.0,g,11206
mg,g,56.0,0.42,0,0.24,g,2.62,4.67,2.86,1.60,"1.0 cup, chopped",0.0,g,11270
mg,g,256.0,0.14,0,0.36,g,59.14,23.1,1.31,3.35,1.0 cup,0.0,g,09046
mg,g,85.0,5.18,--,4.40,g,0.00,0.0,21.19,18.01,3.0 oz,--,g,23123
mg,g,85.0,2.52,--,2.14,g,0.00,0.0,23.41,19.90,3.0 oz,--,g,23365
mg,g,66.0,11.0,0,7.26,g,15.58,23.6,3.5,2.31,1.0 serving 1/2 cup,0.0,g,19095
mg,g,50.0,7.59,0,3.80,g,36.84,73.68,8.69,4.34,1.0 packet (1 NLEA serving),0.0,g,08411
mg,g,27.8,--,--,--,g,0.03,0.1,0.0,0.00,1.0 fl oz,--,g,14550
mg,g,52.0,0.11,0,0.06,g,1.89,3.63,0.65,0.34,0.5 cup slices,0.0,g,11205
mg,g,5.0,3.34,0,0.17,g,0.29,5.83,3.74,0.19,1.0 tsp or 1 packet,0.0,g,02046
mg,g,151.0,0.43,0,0.65,g,23.66,15.67,1.18,1.78,"1.0 cup, unthawed",0.0,g,09048
mg,g,141.0,9.34,--,13.17,g,0.00,0.0,31.86,44.92,1.0 steak,--,g,23121
mg,g,85.0,9.65,--,8.20,g,0.00,0.0,28.31,24.06,3.0 oz,--,g,13878
mg,g,67.0,0.0,--,0.00,g,20.14,30.06,4.48,3.00,0.5 cup,--,g,19867
mg,g,35.0,6.37,0,2.23,g,26.40,75.42,8.3,2.90,1.0 packet,0.0,g,08225
mg,g,27.8,--,--,--,g,--,--,0.0,0.00,1.0 fl oz,--,g,14551
mg,g,112.0,0.2,0,0.22,g,15.46,13.8,1.4,1.57,1.0 cup,0.0,g,09084
mg,g,16.0,1.09,1,0.17,g,11.88,74.25,5.0,0.80,1.0 serving,8.0,g,18651
mg,g,144.0,0.49,0,0.71,g,13.84,9.61,1.39,2.00,1.0 cup,0.0,g,09042
mg,g,57.0,8.08,0,4.61,g,0.27,0.47,18.79,10.71,1.0 serving,0.0,g,07955
mg,g,85.0,4.2,--,3.57,g,0.00,0.0,21.05,17.89,3.0 oz,--,g,23124
mg,g,28.35,8.24,--,2.34,g,0.00,0.0,21.49,6.09,1.0 oz,--,g,13877
mg,g,76.0,4.83,0,3.67,g,22.39,29.46,4.78,3.63,1.0 serving 1/2 cup,0.0,g,19088
mg,g,43.0,4.0,0,1.72,g,32.54,75.68,9.11,3.92,1.0 packet (1 NLEA serving),0.0,g,08436
mg,g,27.8,--,--,--,g,--,--,0.0,0.00,1.0 fl oz,--,g,14049
mg,g,144.0,0.27,0,0.39,g,106.68,74.08,4.08,5.88,1.0 cup,0.0,g,09085
mg,g,175.0,11.0,0,19.25,g,22.19,12.68,19.4,33.95,1.0 cup,0.0,g,16113
mg,g,157.0,1.07,0,1.68,g,15.45,9.84,0.84,1.32,1.0 cup,0.0,g,35015
mg,g,128.0,10.3,0,13.18,g,13.98,10.92,17.0,21.76,1.0 cup,0.0,g,07066
mg,g,141.0,6.34,--,8.94,g,0.00,0.0,33.31,46.97,1.0 steak,--,g,23086
mg,g,85.0,10.05,--,8.54,g,0.00,0.0,28.48,24.21,3.0 oz,--,g,13880
mg,g,68.0,7.45,0,5.07,g,14.57,21.42,3.97,2.70,1.0 serving 1/2 cup,0.0,g,19260
mg,g,37.0,6.98,0,2.58,g,26.79,72.41,8.82,3.26,1.0 packet,0.0,g,08228
mg,g,27.8,--,--,--,g,--,--,0.0,0.00,1.0 fl oz,--,g,14050
mg,g,105.0,0.6,0,0.63,g,6.72,6.4,2.0,2.10,"1.0 cup, chopped",0.0,g,11208
mg,g,143.0,0.32,0,0.46,g,15.09,10.55,1.06,1.52,1.0 cup slices,0.0,g,09191
mg,g,250.0,0.6,0,1.50,g,19.50,7.8,0.3,0.75,1.0 cup,0.0,g,09043
mg,g,140.0,14.38,0,20.13,g,0.22,0.16,26.59,37.23,"1.0 cup, chopped or diced",0.0,g,05190
mg,g,85.0,4.17,--,3.54,g,0.00,0.0,21.3,18.10,3.0 oz,--,g,23089
mg,g,28.35,8.91,--,2.53,g,0.00,0.0,21.68,6.15,1.0 oz,--,g,13879
mg,g,88.0,2.6,0,2.29,g,19.18,21.8,4.9,4.31,1.0 serving 1/2 cup,0.0,g,19096
mg,g,40.0,2.73,0,1.09,g,29.05,72.62,12.64,5.06,0.5 cup (1 NLEA serving),0.0,g,08200
mg,g,31.1,15.7,2,4.88,g,6.50,20.9,2.8,0.87,1.0 fl oz,8.0,g,14415
mg,g,55.0,0.7,0,0.38,g,5.06,9.2,2.7,1.48,"1.0 cup, chopped",0.0,g,11207
mg,g,180.0,0.17,0,0.31,g,3.83,2.13,1.3,2.34,"1.0 cup, chopped",0.0,g,11802
mg,g,100.0,34.5,0,34.50,g,1.29,1.29,14.6,14.60,4.0 slices,0.0,g,07005
mg,g,71.0,9.82,--,6.97,g,0.00,0.0,27.87,19.79,1.0 unit (yield from 1 lb ready-to-cook turkey),--,g,05194
mg,g,141.0,6.94,--,9.79,g,0.00,0.0,33.55,47.31,1.0 steak,--,g,23084
mg,g,85.0,9.26,--,7.87,g,0.00,0.0,28.13,23.91,3.0 oz,--,g,13882
mg,g,107.0,16.2,0,17.33,g,23.85,22.29,3.5,3.74,0.5 cup,0.0,g,19089
mg,g,40.0,6.87,0,2.75,g,27.27,68.18,13.7,5.48,0.5 cup,0.0,g,08402
mg,g,34.8,0.3,9,0.10,g,16.29,46.8,0.1,0.03,1.0 fl oz,26.0,g,14414
mg,g,28.35,21.9,0,6.21,g,10.55,37.2,8.0,2.27,1.0 oz,0.0,g,18245
mg,g,180.0,0.17,0,0.31,g,3.83,2.13,1.3,2.34,"1.0 cup, chopped",0.0,g,11277
mg,g,256.0,0.33,0,0.84,g,56.47,22.06,0.65,1.66,1.0 cup,0.0,g,09052
mg,g,85.0,2.08,--,1.77,g,0.00,0.0,30.13,25.61,1.0 serving,--,g,05186
mg,g,85.0,4.6,--,3.91,g,0.00,0.0,21.36,18.16,3.0 oz,--,g,23087
mg,g,28.35,7.57,--,2.15,g,0.00,0.0,21.3,6.04,1.0 oz,--,g,13881
mg,g,113.0,32.0,0,36.16,g,1.13,1.0,25.0,28.25,"1.0 cup, shredded",0.0,g,42117
mg,g,55.0,1.92,0,1.06,g,43.67,79.4,8.81,4.85,1.0 cup (1 NLEA serving),0.0,g,08673
mg,g,34.8,0.3,9,0.10,g,11.21,32.2,0.1,0.03,1.0 fl oz,26.0,g,14534
mg,g,28.35,22.4,0,6.35,g,12.64,44.6,7.0,1.98,1.0 oz,0.0,g,18244
mg,g,56.0,0.2,0,0.11,g,1.40,2.5,1.5,0.84,"1.0 cup, chopped",0.0,g,11276
mg,g,244.0,0.4,0,0.98,g,55.29,22.66,1.04,2.54,1.0 cup,0.0,g,09352
mg,g,24.0,12.43,--,2.98,g,0.00,0.0,27.38,6.57,1.0 unit (yield from 1 lb ready-to-cook turkey),--,g,05196
mg,g,141.0,5.44,--,7.67,g,0.00,0.0,32.96,46.47,1.0 steak,--,g,23085
mg,g,28.35,4.71,--,1.34,g,0.00,0.0,29.73,8.43,1.0 oz,--,g,23598
mg,g,8.7,28.19,0,2.45,g,4.52,51.91,13.99,1.22,1.0 scoop,0.0,g,03957
mg,g,243.0,0.45,0,1.09,g,28.53,11.74,2.03,4.93,1.0 cup,0.0,g,08182
mg,g,335.0,--,--,--,g,33.73,10.07,0.0,0.00,11.2 fl oz,--,g,14239
mg,g,28.35,18.5,0,5.24,g,13.55,47.8,5.4,1.53,1.0 oz,0.0,g,18246
mg,g,140.0,0.06,0,0.08,g,120.53,86.09,0.16,0.22,1.0 cup,0.0,g,16082
mg,g,40.0,--,0,--,g,32.00,80.0,2.5,1.00,0.25 cup,0.0,g,09163
mg,g,114.0,2.5,0,2.85,g,0.17,0.15,21.28,24.26,4.0 oz,0.0,g,05215
mg,g,83.0,27.31,0,22.67,g,3.54,4.27,19.12,15.87,"1.0 link, 4/lb",0.0,g,07089
mg,g,140.0,5.5,--,7.70,g,0.00,0.0,25.05,35.07,1.0 cup,--,g,10153
mg,g,85.0,3.53,--,3.00,g,0.00,0.0,21.22,18.04,3.0 oz,--,g,23088
mg,g,28.35,3.0,--,0.85,g,0.00,0.0,22.6,6.41,1.0 oz,--,g,23597
mg,g,30.5,3.77,0,1.15,g,2.12,6.94,1.92,0.59,1.0 fl oz,0.0,g,03944
mg,g,40.0,2.9,0,1.16,g,30.24,75.6,13.1,5.24,0.33 cup (1 NLEA serving),0.0,g,08142
mg,g,31.4,1.88,0,0.59,g,7.12,22.66,0.42,0.13,1.0 fl oz,0.0,g,14017
mg,g,28.35,25.2,0,7.14,g,12.96,45.7,7.1,2.01,1.0 oz,0.0,g,18247
mg,g,28.0,15.43,0,4.32,g,20.38,72.8,8.11,2.27,0.5 cup dry,0.0,g,20113
mg,g,230.0,0.13,0,0.30,g,50.48,21.95,0.4,0.92,"1.0 cup, thawed",0.0,g,09055
mg,g,114.0,15.41,0,17.57,g,0.17,0.15,16.86,19.22,4.0 oz,0.0,g,05744
mg,g,84.0,8.42,0,7.07,g,1.76,2.1,16.13,13.55,1.0 link 3 oz,0.0,g,07914
mg,g,140.0,5.71,0,7.99,g,0.07,0.05,22.32,31.25,1.0 cup,0.0,g,10152
mg,g,85.0,5.52,--,4.69,g,0.00,0.0,25.87,21.99,3.0 oz,--,g,23547
mg,g,28.35,5.3,--,1.50,g,0.00,0.0,29.87,8.47,1.0 oz,--,g,23620
mg,g,31.4,6.89,0,2.16,g,4.25,13.52,2.64,0.83,1.0 fl oz,0.0,g,03951
mg,g,242.0,0.4,0,0.97,g,33.15,13.7,2.0,4.84,1.0 cup,0.0,g,08183
mg,g,29.1,0.0,--,0.00,g,1.46,5.0,0.5,0.15,1.0 fl oz,--,g,43479
mg,g,147.0,0.39,0,0.57,g,110.29,75.03,2.45,3.60,"1.0 cup, chopped",0.0,g,09087
mg,g,38.0,4.44,0,1.69,g,27.08,71.27,14.16,5.38,1.0 cup,0.0,g,20109
mg,g,155.0,0.64,0,0.99,g,18.86,12.17,0.42,0.65,"1.0 cup, unthawed",0.0,g,09054
mg,g,85.0,11.36,--,9.66,g,0.00,0.0,25.8,21.93,3.0 oz,--,g,05745
mg,g,56.0,8.75,0,4.90,g,2.60,4.65,15.05,8.43,1.0 serving 2 oz,0.0,g,07927
mg,g,28.35,80.5,--,22.82,g,0.00,0.0,5.05,1.43,1.0 oz,--,g,10165
mg,g,85.0,5.72,--,4.86,g,0.00,0.0,25.73,21.87,3.0 oz,--,g,23519
mg,g,28.35,3.38,--,0.96,g,0.00,0.0,22.88,6.49,1.0 oz,--,g,23616
mg,g,8.5,28.87,0,2.45,g,4.65,54.73,10.89,0.93,1.0 scoop,0.0,g,03950
mg,g,242.0,0.4,0,0.97,g,33.15,13.7,2.0,4.84,1.0 cup,0.0,g,08145
mg,g,30.4,--,0,--,g,3.90,12.82,0.06,0.02,1.0 fl oz,0.0,g,14029
mg,g,43.0,39.92,0,17.17,g,22.59,52.54,4.9,2.11,1.5 oz,0.0,g,01070
mg,g,38.0,4.44,0,1.69,g,27.08,71.27,14.16,5.38,1.0 cup,0.0,g,20409
mg,g,148.0,0.33,0,0.49,g,21.45,14.49,0.74,1.10,1.0 cup,0.0,g,09050
mg,g,85.0,6.04,--,5.13,g,0.00,0.0,27.71,23.55,3.0 oz,--,g,05216
mg,g,25.0,18.16,0,4.54,g,2.02,8.09,20.28,5.07,1.0 link,0.0,g,16107
mg,g,28.35,61.41,0,17.41,g,0.03,0.09,5.68,1.61,1.0 oz,0.0,g,10166
mg,g,85.0,5.24,--,4.45,g,0.00,0.0,26.08,22.17,3.0 oz,--,g,23521
mg,g,28.35,4.11,--,1.17,g,0.00,0.0,29.59,8.39,1.0 oz,--,g,23591
mg,g,30.4,3.7,0,1.12,g,2.06,6.77,1.36,0.41,1.0 fl oz,0.0,g,03949
mg,g,94.0,2.0,0,1.88,g,70.69,75.2,11.2,10.53,1.0 cup,0.0,g,08144
mg,g,29.4,0.02,0,0.01,g,4.66,15.85,0.1,0.03,1.0 fl oz,0.0,g,14025
mg,g,80.0,12.72,0,10.18,g,13.70,17.13,3.61,2.89,1.0 cup,0.0,g,01071
mg,g,160.0,2.07,0,3.31,g,40.26,25.16,4.54,7.26,1.0 cup,0.0,g,20110
mg,g,91.0,25.87,0,23.54,g,2.68,2.95,14.03,12.77,1.0 sausage,0.0,g,07006
mg,g,114.0,4.12,0,4.70,g,0.17,0.15,19.27,21.97,4.0 oz,0.0,g,05719
mg,g,55.0,19.4,0,10.67,g,1.98,3.6,17.6,9.68,1.0 serving 5 pieces,0.0,g,07915
mg,g,140.0,21.35,--,29.89,g,0.00,0.0,20.43,28.60,1.0 cup,--,g,10168
mg,g,85.0,5.42,--,4.61,g,0.00,0.0,25.9,22.02,3.0 oz,--,g,23509
mg,g,28.35,2.62,--,0.74,g,0.00,0.0,22.31,6.32,1.0 oz,--,g,23635
mg,g,30.5,3.63,0,1.11,g,2.06,6.77,1.8,0.55,1.0 fl oz,0.0,g,03935
mg,g,175.0,0.08,0,0.14,g,7.23,4.13,1.88,3.29,"1.0 cup, chopped",0.0,g,11765
mg,g,4.9,0.0,--,0.00,g,0.31,6.3,0.5,0.02,1.0 tsp,--,g,43154
mg,g,70.0,22.3,0,15.61,g,11.25,16.07,0.98,0.69,1.0 cup,0.0,g,01072
mg,g,160.0,1.57,0,2.51,g,38.80,24.25,5.04,8.06,1.0 cup,0.0,g,20112
mg,g,30.0,26.13,0,7.84,g,1.29,4.29,10.91,3.27,1.0 slice,0.0,g,07007
mg,g,85.0,2.08,--,1.77,g,0.00,0.0,26.97,22.92,3.0 oz,--,g,05720
mg,g,76.0,26.56,0,20.19,g,1.50,1.98,12.07,9.17,1.0 serving 2.67 oz,0.0,g,07916
mg,g,140.0,7.04,--,9.86,g,0.00,0.0,24.94,34.92,1.0 cup,--,g,10169
mg,g,85.0,5.69,--,4.84,g,0.00,0.0,25.74,21.88,3.0 oz (1 serving),--,g,13961
mg,g,85.0,12.98,--,11.03,g,0.00,0.0,27.54,23.41,3.0 oz,--,g,13865
mg,g,30.5,3.63,0,1.11,g,2.06,6.77,1.8,0.55,1.0 fl oz,0.0,g,03846
mg,g,175.0,0.08,0,0.14,g,7.23,4.13,1.88,3.29,"1.0 cup, chopped",0.0,g,11148
mg,g,29.5,0.0,--,0.00,g,3.44,11.67,0.2,0.06,1.0 fl oz,--,g,14536
mg,g,75.0,25.31,0,18.98,g,17.29,23.05,1.25,0.94,1.0 cup,0.0,g,01073
mg,g,160.0,2.07,0,3.31,g,40.26,25.16,4.54,7.26,1.0 cup,0.0,g,20410
mg,g,100.0,24.59,0,24.59,g,5.49,5.49,15.2,15.20,3.527 oz,0.0,g,07008
mg,g,114.0,1.48,0,1.69,g,0.16,0.14,23.66,26.97,4.0 oz,0.0,g,05219
mg,g,77.0,25.84,0,19.90,g,1.64,2.13,12.89,9.93,12.0 oz serving 2.7 oz,0.0,g,07917
mg,g,28.35,88.69,--,25.14,g,0.00,0.0,2.92,0.83,1.0 oz,--,g,10004
mg,g,85.0,5.02,--,4.27,g,0.00,0.0,26.13,22.21,3.0 oz,--,g,13963
mg,g,28.35,11.92,--,3.38,g,0.00,0.0,20.56,5.83,1.0 oz,--,g,13864
mg,g,30.4,3.6,0,1.09,g,2.03,6.67,1.76,0.54,1.0 fl oz,0.0,g,03992
mg,g,36.0,0.2,0,0.07,g,1.35,3.74,1.8,0.65,1.0 cup,0.0,g,11147
mg,g,29.5,0.0,--,0.00,g,4.04,13.69,0.2,0.06,1.0 fl oz,--,g,14057
mg,g,141.0,3.43,0,4.84,g,43.48,30.84,1.75,2.47,0.5 cup,0.0,g,19186
mg,g,45.0,31.72,0,14.27,g,23.36,51.9,10.33,4.65,1.0 cup,0.0,g,20118
mg,g,138.0,19.3,0,26.63,g,3.59,2.6,11.5,15.87,1.0 cup pieces,0.0,g,42129
mg,g,85.0,2.08,--,1.77,g,0.00,0.0,30.13,25.61,3.0 oz,--,g,05220
mg,g,85.0,26.79,0,22.77,g,0.09,0.11,10.71,9.10,3.0 oz,0.0,g,07979
mg,g,85.0,21.51,--,18.28,g,0.00,0.0,23.01,19.56,3.0 oz,--,g,10193
mg,g,85.0,22.58,--,19.19,g,0.00,0.0,25.48,21.66,3.0 oz,--,g,23125
mg,g,85.0,11.08,--,9.42,g,0.00,0.0,27.58,23.44,3.0 oz,--,g,13867
mg,g,9.5,27.75,0,2.64,g,5.22,55.0,11.0,1.04,1.0 scoop,0.0,g,03999
mg,g,160.0,0.48,0,0.77,g,7.20,4.5,0.62,0.99,"1.0 cup (1"" pieces)",0.0,g,11766
mg,g,29.5,0.0,--,0.00,g,0.35,1.17,0.07,0.02,1.0 fl oz,--,g,43155
mg,g,141.0,4.58,0,6.46,g,15.51,11.0,5.02,7.08,0.5 cup,0.0,g,19168
mg,g,149.0,0.05,0,0.07,g,4.89,3.28,1.35,2.01,1.0 cup,0.0,g,11964
mg,g,28.0,14.8,0,4.14,g,1.46,5.2,11.8,3.30,1.0 slice,0.0,g,42161
mg,g,114.0,1.66,0,1.89,g,0.16,0.14,21.54,24.56,4.0 oz,0.0,g,05721
mg,g,85.0,28.73,0,24.42,g,2.06,2.42,12.0,10.20,3.0 oz,0.0,g,07075
mg,g,85.0,16.33,--,13.88,g,0.00,0.0,19.07,16.21,3.0 oz,--,g,10192
mg,g,85.0,18.33,--,15.58,g,0.00,0.0,17.48,14.86,3.0 oz,--,g,23128
mg,g,28.35,10.68,--,3.03,g,0.00,0.0,20.56,5.83,1.0 oz,--,g,13866
